Item ID,Description,Start date,End date,Series ID,Series,Source
793092,BEARDMORE State School,1971-07-26,1971-07-26,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793092
793093,BEARDMORE State School,1972-05-17,1972-05-17,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793093
793094,BEATRICE CREEK State School,1970-09-15,1970-09-15,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793094
793095,BEAUDESERT State School,1970-10-21,1970-10-28,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793095
793096,BEAUDESERT State School,1971-06-10,1971-10-13,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793096
793097,BEAUDESERT State School,1973-01-07,1973-11-07,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793097
793098,BEAUDESERT State High School,1970-10-29,1970-10-30,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793098
793099,BEAUDESERT State High School,1973-04-07,1973-06-07,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793099
793100,BEAUDESERT State School OPPORTUNITY CLASSES,1973-05-25,1973-05-25,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793100
793101,BEDOURIE State School,1970-04-06,1970-04-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793101
793102,BEDOURIE State School,1971-02-06,1971-02-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793102
793103,BEDOURIE State School,1972-09-06,1972-09-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793103
793104,BEDOURIE State School,1973-09-21,1973-09-21,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793104
793105,BEECHMONT State School,1971-11-30,1971-11-30,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793105
793106,BEECHMONT State School,1973-05-06,1973-05-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793106
793107,BEENLEIGH State School,1970-06-29,1970-07-13,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793107
793108,BEENLEIGH State School,1972-07-19,1972-07-25,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793108
793109,BEENLEIGH State High School,1972-07-26,1972-07-27,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793109
793110,BEENLEIGH State High School,1973-04-17,1973-04-19,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793110
793111,BEERBURRUM State School,1971-10-11,1971-11-11,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793111
793112,BEERBURRUM State School,1972-05-30,1972-05-31,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793112
793113,BEERBURRUM State School,1973-05-07,1973-06-07,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793113
793114,BEERON ROAD State School,1971-07-13,1971-07-13,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793114
793115,BEERON ROAD State School,1972-07-18,1972-07-18,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793115
793116,BEERWAH State School,1971-07-28,1971-07-30,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793116
793117,BEERWAH State School,1972-03-15,1972-03-16,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793117
793118,BEGONIA State School,1971-04-06,1971-04-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793118
793119,BEGONIA State School,1972-08-08,1972-08-08,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793119
793120,BEGONIA State School,1973-12-06,1973-12-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793120
793121,BELGIAN GARDENS State School,1970-07-04,1970-10-04,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793121
793122,BELGIAN GARDENS State School,1971-01-12,1971-02-12,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793122
793123,BELGIAN GARDENS State School,1972-06-26,1972-06-30,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793123
793124,BELL State School,1970-09-09,1970-10-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793124
793125,BELL State School,1972-03-07,1972-04-07,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793125
793126,BELL State School Secondary Department,1970-07-29,1970-07-29,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793126
793127,BELL State School Secondary Department,1971-11-17,1971-11-18,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793127
793128,BELLENDEN KER State School,1971-11-23,1971-11-23,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793128
793129,BELMONT State School,1971-03-17,1971-03-26,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793129
793130,BELMONT State School,1973-03-19,1973-03-23,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793130
793131,BENAIR State School,1970-12-11,1970-12-11,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793131
793132,BENAIR State School,1972-11-20,1972-11-20,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793132
793133,BENAIR State School,1973-05-28,1973-05-28,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793133
793134,BENARABY State School,1970-04-06,1970-05-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793134
793135,BENARABY State School,1971-10-13,1971-10-14,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793135
793136,BENARABY State School,1973-10-22,1973-10-23,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793136
793137,BENARKIN State School,1970-09-23,1970-09-23,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793137
793138,BENARKIN State School,1971-06-23,1971-06-23,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793138
793139,BENARKIN State School,1973-06-25,1973-06-25,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793139
793140,BENOWA State School,1916-08-30,1939-09-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793140
793141,BENOWA State School,1970-07-21,1970-07-23,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793141
793142,BENOWA State School,1971-11-26,1971-11-26,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793142
793143,BENOWA State School,1972-02-08,1972-08-08,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793143
793144,BERNARD State School,1972-04-27,1972-04-27,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793144
793145,BERSERKER STREET State School,1971-08-31,1971-08-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793145
793146,BERSERKER STREET State School,1971-09-07,1971-09-07,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793146
793147,BERSERKER STREET State School,1971-03-12,1971-03-12,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793147
793148,BERSERKER STREET State School,1971-04-10,1971-04-10,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793148
793149,BERSERKER STREET State School,1973-03-15,1973-10-31,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793149
793150,BERSERKER STREET INFANTS State School,1970-06-23,1970-06-25,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793150
793151,BERSERKER STREET INFANTS State School,1972-10-04,1972-04-13,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793151
793152,BIBOOHRA State School,1971-03-29,1971-03-30,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793152
793153,BIBOOHRA State School,1973-06-27,1973-06-28,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793153
793154,BIDDESTON State School,1970-06-22,1970-06-23,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793154
793155,BIDDESTON State School,1972-03-13,1972-03-14,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793155
793156,BIGGENDEN State School,1972-06-26,1972-06-28,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793156
793157,BIGGENDEN State School Secondary Department,1970-03-19,1970-03-20,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793157
793158,BIGGENDEN State School Secondary Department,1971-09-16,1971-09-20,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793158
793159,BIGGERA WATERS State School,1971-11-19,1971-11-19,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793159
793160,BIGGERA WATERS State School,1972-04-18,1972-04-21,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793160
793161,BILOELA State School,1973-12-06,1973-06-22,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793161
793162,BILOELA State High School,1971-10-20,1971-10-22,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793162
793163,BINJOUR PLATEAU State School,1970-04-06,1970-05-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793163
793164,BINJOUR PLATEAU State School,1971-10-06,1971-11-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793164
793165,BINJOUR PLATEAU State School,1973-11-07,1973-12-07,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793165
793166,BIRDSVILLE State School,1970-03-06,1970-03-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793166
793167,BIRDSVILLE State School,1971-01-06,1971-01-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793167
793168,BIRDSVILLE State School,1972-08-06,1972-08-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793168
793169,BIRDSVILLE State School,1973-07-06,1973-07-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793169
793170,BIRKDALE State School,1970-07-20,1970-07-29,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793170
793171,BIRKDALE State School,1971-11-03,1971-03-16,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793171
793172,BIRKDALE State School,1973-03-13,1973-03-16,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793172
793173,BIRKDALE State School,1971-08-26,1971-08-26,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793173
793174,BLACKALL State School,1971-05-31,1971-02-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793174
793175,BLACKALL State School,1972-05-29,1972-05-31,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793175
793176,BLACKALL State School,1970-07-28,1970-07-28,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793176
793177,BLACKALL State School Secondary Department,1970-09-30,1970-01-10,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793177
793178,BLACKBUTT State School,1970-09-21,1970-09-22,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793178
793179,BLACKBUTT State School,1971-06-21,1971-06-22,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793179
793180,BLACKBUTT State School,1973-04-17,1973-04-18,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793180
793181,BLACKSTONE State School,1970-05-21,1970-05-22,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793181
793182,BLACKSTONE State School,1972-10-07,1972-11-07,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793182
793183,BLACKSTONE State School,1973-07-31,1973-01-08,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793183
793184,BLACKWATER State School,1971-10-26,1971-10-29,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793184
793185,BLACKWATER State School,1973-09-17,1973-09-24,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793185
793186,BLAIR State School,1970-07-16,1970-07-21,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793186
793187,BLAIR State School,1972-07-08,1972-11-08,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793187
793188,BLAIR ATHOL State School,1959-05-18,1973-09-26,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793188
793189,BLAIR ATHOL State School,1970-06-22,1970-06-23,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793189
793190,BLAIR ATHOL State School,1973-09-26,1973-09-26,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793190
793191,BLENHEIM State School,1971-04-03,1971-04-03,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793191
793192,BLENHEIM State School,1973-07-06,1973-07-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793192
793193,"BLESSED OLIVER PLUNKETT School, CANNON HILL",1972-06-07,1972-12-07,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793193
793194,BLI BLI State School,1971-07-04,1971-08-04,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793194
793195,BLOOMFIELD State School,1972-07-25,1972-07-26,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793195
793196,BLOOMFIELD RIVER State School,1970-09-14,1970-09-14,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793196
793197,BLOOMFIELD RIVER State School,1973-05-31,1973-01-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793197
793198,BLOOMSBURY State School,1970-05-25,1970-05-26,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793198
793199,BLOOMSBURY State School,1973-09-19,1973-09-20,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793199
793200,BLUEWATER State School,1970-04-24,1970-04-24,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793200
793201,BLUEWATER State School,1971-04-22,1971-04-22,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793201
793202,BLUEWATER State School,1971-04-10,1971-04-10,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793202
793203,BLUFF State School,1970-07-13,1970-07-14,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793203
793204,BLUFF State School,1972-04-17,1972-04-18,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793204
793205,BOGANTUNGAN State School,1972-06-19,1972-06-19,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=793205
